id,label
530,138
531,47
532,73
533,30
534,113
535,172
536,30
537,14
538,14
539,68
540,60
541,33
542,60
543,12
544,111
545,158
546,141
547,39
548,47
549,66
550,9
551,37
552,77
553,31
554,79
555,14
556,15
557,53
558,60
559,38
560,85
561,73
562,54
563,141
564,95
565,126
566,9
567,93
568,38
569,40
570,14
571,113
572,132
573,61
574,70
575,63
576,59
577,17
578,9
579,18
580,53
581,4
582,124
583,99
584,63
585,77
586,159
587,112
588,158
589,109
590,134
591,39
592,70
593,126
594,179
595,64
596,53
597,15
598,43
599,53
600,113
601,64
602,12
603,27
604,81
605,77
606,140
607,11
608,26
609,148
610,94
611,90
612,160
613,131
614,113
615,73
616,19
617,22
618,33
619,96
620,84
621,21
622,27
623,167
624,101
625,63
626,31
627,42
628,21
629,4
630,14
631,54
632,35
633,106
634,57
635,59
636,9
637,81
638,13
639,106
640,55
641,14
642,94
643,123
644,38
645,109
646,85
647,16
648,94
649,167
650,124
651,30
652,31
653,20
654,13
655,153
656,98
657,162
658,99
659,33
660,88
661,31
662,20
663,38
664,77
665,126
666,38
667,111
668,1
669,128
670,60
671,31
672,20
673,40
674,28
675,176
676,70
677,14
678,14
679,37
680,74
681,170
682,181
683,19
684,22
685,30
686,73
687,4
688,14
689,176
690,18
691,53
692,14
693,13
694,54
695,113
696,128
697,85
698,160
699,33
700,111
701,30
702,175
703,108
704,47
705,31
706,176
707,4
708,141
709,14
710,32
711,47
712,14
713,14
714,31
715,91
716,47
717,158
718,70
719,37
720,70
721,38
722,14
723,81
724,63
725,67
726,63
727,31
728,47
729,124
730,63
731,81
732,47
733,72
734,39
735,14
736,141
737,148
738,14
739,160
740,137
741,14
742,176
743,54
744,16
745,148
746,162
747,5
748,70
749,53
750,61
751,31
752,47
753,14
754,87
755,113
756,44
757,13
758,33
759,98
760,132
761,73
762,68
763,19
764,38
765,126
766,30
767,124
768,73
769,59
770,14
771,100
772,38
773,27
774,131
775,53
776,24
777,37
778,152
779,31
780,33
781,159
782,33
783,19
784,54
785,27
786,17
787,53
788,5
789,70
790,68
791,141
792,68
793,191
794,3
795,55
796,3
797,16
798,28
799,172
800,109
801,111
802,70
803,20
804,160
805,9
806,17
807,134
808,31
809,64
810,31
811,99
812,94
813,19
814,18
815,21
816,60
817,68
818,172
819,64
820,192
821,9
822,153
823,193
824,106
825,61
826,70
827,98
828,14
829,61
830,28
831,33
832,54
833,113
834,162
835,145
836,63
837,70
838,63
839,124
840,181
841,37
842,81
843,14
844,160
845,147
846,59
847,124
848,73
849,37
850,31
851,27
852,41
853,14
854,158
855,38
856,14
857,26
858,113
859,70
860,95
861,123
862,59
863,61
864,27
865,75
866,37
867,66
868,20
869,13
870,101
871,70
872,90
873,14
874,21
875,61
876,113
877,37
878,63
879,21
880,2
881,124
882,19
883,51
884,62
885,31
886,13
887,19
888,99
889,67
890,13
891,37
892,85
893,111
894,31
895,68
896,37
897,21
898,81
899,31
900,9
901,20
902,77
903,113
904,26
905,14
906,113
907,53
908,93
909,169
910,13
911,9
912,54
913,16
914,7
915,101
916,9
917,29
918,13
919,170
920,76
921,84
922,14
923,37
924,177
925,27
926,3
927,53
928,60
929,29
930,103
931,72
932,14
933,33
934,54
935,13
936,30
937,153
938,167
939,113
940,77
941,81
942,9
943,157
944,47
945,81
946,103
947,112
948,33
949,33
950,179
951,73
952,113
953,39
954,14
955,111
956,14
957,77
958,121
959,63
960,29
961,14
962,23
963,3
964,20
965,55
966,30
967,61
968,81
969,69
970,135
971,113
972,29
973,37
974,63
975,74
976,37
977,39
978,7
979,74
980,22
981,124
982,37
983,55
984,31
985,53
986,2
987,137
988,125
989,179
990,37
991,3
992,60
993,29
994,18
995,47
996,31
997,31
998,39
999,169
1000,72
1001,15
1002,27
1003,72
1004,109
1005,94
1006,31
1007,160
1008,126
1009,38
1010,13
1011,70
1012,54
1013,52
1014,81
1015,101
1016,53
1017,176
1018,15
1019,181
1020,64
1021,59
1022,21
1023,136
1024,60
1025,153
1026,60
1027,44
1028,95
1029,73
1030,31
1031,173
1032,14
1033,55
1034,64
1035,13
1036,72
1037,113
1038,38
1039,30
1040,19
1041,5
1042,126
1043,153
1044,54
1045,109
1046,3
1047,113
1048,74
1049,14
1050,155
1051,176
1052,98
1053,30
1054,13
1055,70
1056,63
1057,14
1058,17
1059,68
1060,31
1061,47
1062,113
1063,77
1064,75
1065,153
1066,63
1067,113
1068,124
1069,109
1070,134
1071,169
1072,62
1073,26
1074,132
1075,148
1076,85
1077,14
1078,192
1079,17
1080,14
1081,68
1082,167
1083,74
1084,63
1085,21
1086,115
1087,59
1088,31
1089,119
1090,72
1091,73
1092,14
1093,160
1094,113
1095,38
1096,47
1097,54
1098,81
1099,131
1100,47
1101,3
1102,43
1103,14
1104,51
1105,16
1106,47
1107,70
1108,54
1109,153
1110,14
1111,14
1112,131
1113,18
1114,15
1115,128
1116,59
1117,37
1118,113
1119,109
1120,176
1121,33
1122,148
1123,43
1124,38
1125,70
1126,124
1127,14
1128,128
1129,55
1130,56
1131,4
1132,21
1133,111
1134,98
1135,64
1136,17
1137,123
1138,69
1139,113
1140,14
1141,54
1142,80
1143,35
1144,125
1145,13
1146,167
1147,77
1148,38
1149,14
1150,41
1151,123
1152,20
1153,14
1154,70
1155,22
1156,92
1157,52
1158,98
1159,49
1160,153
1161,63
1162,55
1163,147
1164,54
1165,30
1166,80
1167,99
1168,147
1169,54
1170,93
1171,113
1172,62
1173,87
1174,181
1175,64
1176,78
1177,22
1178,111
1179,94
1180,124
1181,14
1182,47
1183,160
1184,14
1185,14
1186,60
1187,20
1188,10
1189,111
1190,106
1191,109
1192,26
1193,20
1194,68
1195,37
1196,14
1197,148
1198,141
1199,51
1200,155
1201,77
1202,70
1203,75
1204,140
1205,124
1206,91
1207,92
1208,37
1209,12
1210,51
1211,22
1212,63
1213,20
1214,15
1215,85
1216,153
1217,1
1218,175
1219,44
1220,92
1221,37
1222,73
1223,47
1224,9
1225,63
1226,41
1227,53
1228,14
1229,14
1230,30
1231,144
1232,27
1233,27
1234,94
1235,123
1236,153
1237,179
1238,109
1239,94
1240,13
1241,23
1242,94
1243,9
1244,22
1245,95
1246,148
1247,41
1248,19
1249,113
1250,31
1251,37
1252,148
1253,91
1254,38
1255,26
1256,14
1257,73
1258,13
1259,162
1260,181
1261,57
1262,30
1263,31
1264,47
1265,4
1266,13
1267,64
1268,31
1269,51
1270,31
1271,113
1272,19
1273,92
1274,59
1275,170
1276,7
1277,53
1278,111
1279,181
1280,88
1281,113
1282,60
1283,20
1284,176
1285,14
1286,19
1287,53
1288,91
1289,20
1290,119
1291,68
1292,95
1293,16
1294,113
1295,113
1296,6
1297,60
1298,136
1299,70
1300,37
1301,114
1302,70
1303,13
1304,31
1305,47
1306,73
1307,74
1308,75
1309,13
1310,55
1311,77
1312,91
1313,74
1314,54
1315,63
1316,24
1317,140
1318,20
1319,94
1320,89
1321,76
1322,37
1323,9
1324,153
1325,160
1326,81
1327,134
1328,1
1329,53
1330,37
1331,54
1332,124
1333,30
1334,176
1335,47
1336,148
1337,99
1338,113
1339,105
1340,113
1341,38
1342,14
1343,134
1344,31
1345,105
1346,167
1347,115
1348,101
1349,47
1350,124
1351,77
1352,68
1353,113
1354,113
1355,160
1356,14
1357,111
1358,14
1359,19
1360,31
1361,15
1362,65
1363,19
1364,37
1365,111
1366,43
1367,109
1368,13
1369,37
1370,60
1371,154
1372,54
1373,92
1374,87
1375,75
1376,14
1377,14
1378,141
1379,38
1380,14
1381,13
1382,19
1383,47
1384,31
1385,53
1386,22
1387,27
1388,29
1389,115
1390,113
1391,113
1392,31
1393,61
1394,30
1395,103
1396,59
1397,70
1398,19
1399,81
1400,59
1401,19
1402,15
1403,160
1404,47
1405,81
1406,73
1407,68
1408,126
1409,4
1410,93
1411,64
1412,95
1413,181
1414,141
1415,117
1416,47
1417,33
1418,19
1419,31
1420,93
1421,170
1422,153
1423,172
1424,47
1425,170
1426,33
1427,14
1428,176
1429,78
1430,4
1431,162
1432,14
1433,13
1434,162
1435,148
1436,14
1437,85
1438,21
1439,21
1440,113
1441,63
1442,18
1443,113
1444,47
1445,20
1446,14
1447,181
1448,70
1449,31
1450,14
1451,14
1452,73
1453,48
1454,84
1455,73
1456,162
1457,54
1458,30
1459,44
1460,81
1461,7
1462,124
1463,30
1464,30
1465,43
1466,91
1467,148
1468,159
1469,38
1470,92
1471,62
1472,47
1473,111
1474,181
1475,22
1476,16
1477,31
1478,57
1479,14
1480,61
1481,14
1482,13
1483,69
1484,60
1485,181
1486,33
1487,16
1488,148
1489,84
1490,101
1491,124
1492,33
1493,37
1494,31
1495,64
1496,53
1497,120
1498,113
1499,124
1500,64
1501,113
1502,176
1503,14
1504,74
1505,73
1506,30
1507,7
1508,160
1509,15
1510,31
1511,31
1512,38
1513,22
1514,9
1515,113
1516,113
1517,178
1518,111
1519,113
1520,109
1521,53
1522,109
1523,99
1524,4
1525,64
1526,14
1527,106
1528,85
1529,54
1530,141
1531,170
1532,27
1533,128
1534,176
1535,31
1536,76
1537,93
1538,109
1539,54
1540,105
1541,70
1542,37
1543,92
1544,73
1545,15
1546,43
1547,158
1548,12
1549,113
1550,161
1551,37
1552,81
1553,153
1554,92
1555,85
1556,176
1557,21
1558,14
1559,20
1560,27
1561,94
1562,41
1563,16
1564,111
1565,55
1566,75
1567,72
1568,19
1569,47
1570,14
1571,61
1572,9
1573,109
1574,160
1575,9
1576,18
1577,37
1578,20
1579,126
1580,71
1581,70
1582,70
1583,37
1584,73
1585,20
1586,14
1587,4
1588,138
1589,14
1590,61
1591,160
1592,53
1593,181
1594,14
1595,22
1596,29
1597,181
1598,19
1599,172
1600,113
1601,68
1602,14
1603,27
1604,181
1605,37
1606,13
1607,27
1608,73
1609,14
1610,125
1611,62
1612,31
1613,14
1614,184
1615,9
1616,111
1617,51
1618,130
1619,70
1620,14
1621,115
1622,27
1623,47
1624,114
1625,111
1626,160
1627,121
1628,105
1629,31
1630,135
1631,177
1632,37
1633,153
1634,63
1635,37
1636,46
1637,81
1638,162
1639,47
1640,155
1641,109
1642,87
1643,54
1644,158
1645,22
1646,60
1647,176
1648,44
1649,109
1650,14
1651,113
1652,94
1653,71
1654,35
1655,109
1656,67
1657,53
1658,124
1659,179
1660,131
1661,83
1662,33
1663,53
1664,47
1665,153
1666,33
1667,114
1668,25
1669,46
1670,17
1671,105
1672,9
1673,113
1674,77
1675,53
1676,181
1677,99
1678,30
1679,113
1680,123
1681,94
1682,111
1683,14
1684,153
1685,31
1686,113
1687,59
1688,72
1689,123
1690,181
1691,160
1692,31
1693,30
1694,37
1695,6
1696,14
1697,85
1698,32
1699,63
1700,132
1701,9
1702,158
1703,87
1704,17
1705,14
1706,70
1707,51
1708,138
1709,126
1710,160
1711,27
1712,172
1713,94
1714,60
1715,9
1716,93
1717,14
1718,14
1719,26
1720,17
1721,3
1722,177
1723,37
1724,170
1725,31
1726,105
1727,109
1728,19
1729,1
1730,170
1731,9
1732,47
1733,163
1734,141
1735,14
1736,126
1737,162
1738,53
1739,123
1740,113
1741,11
1742,14
1743,14
1744,13
1745,113
1746,77
1747,15
1748,160
1749,37
1750,60
1751,77
1752,99
1753,87
1754,63
1755,158
1756,31
1757,168
1758,31
1759,46
1760,115
1761,39
1762,20
1763,147
1764,47
1765,85
1766,111
1767,20
1768,19
1769,124
1770,94
1771,20
1772,20
1773,47
1774,47
1775,37
1776,111
1777,47
1778,18
1779,125
1780,73
1781,91
1782,109
1783,37
1784,25
1785,84
1786,60
1787,123
1788,138
1789,128
1790,33
1791,113
1792,121
1793,113
1794,14
1795,85
1796,14
1797,72
1798,21
1799,91
1800,57
1801,16
1802,200
1803,158
1804,20
1805,37
1806,37
1807,31
1808,13
1809,14
1810,122
1811,14
1812,84
1813,147
1814,31
1815,14
1816,18
1817,114
1818,181
1819,181
1820,77
1821,21
1822,31
1823,72
1824,91
1825,109
1826,14
1827,68
1828,43
1829,38
1830,148
1831,101
1832,14
1833,158
1834,55
1835,53
1836,77
1837,19
1838,6
1839,31
1840,118
1841,179
1842,130
1843,94
1844,153
1845,30
1846,14
1847,37
1848,14
1849,3
1850,37
1851,81
1852,94
1853,7
1854,91
1855,28
1856,113
1857,53
1858,181
1859,124
1860,113
1861,30
1862,117
1863,109
1864,13
1865,14
1866,62
1867,54
1868,17
1869,183
1870,113
1871,113
1872,14
1873,4
1874,84
1875,144
1876,31
1877,113
1878,141
1879,9
1880,39
1881,14
1882,47
1883,140
1884,157
1885,181
1886,124
1887,47
1888,109
1889,172
1890,120
1891,68
1892,13
1893,81
1894,1
1895,37
1896,181
1897,31
1898,15
1899,5
1900,46
1901,68
1902,53
1903,31
1904,13
1905,31
1906,148
1907,14
1908,31
1909,14
1910,17
1911,39
1912,22
1913,64
1914,158
1915,73
1916,70
1917,53
1918,27
1919,38
1920,75
1921,14
1922,139
1923,14
1924,31
1925,70
1926,37
1927,153
1928,31
1929,21
1930,32
1931,93
1932,4
1933,54
1934,160
1935,154
1936,145
1937,42
1938,16
1939,24
1940,19
1941,32
1942,55
1943,155
1944,19
1945,14
1946,172
1947,109
1948,85
1949,68
1950,4
1951,33
1952,27
1953,63
1954,31
1955,109
1956,160
1957,138
1958,20
1959,94
1960,4
1961,137
1962,113
1963,14
1964,85
1965,60
1966,17
1967,15
1968,176
1969,176
1970,167
1971,22
1972,74
1973,85
1974,37
1975,53
1976,73
1977,94
1978,31
1979,47
1980,134
1981,53
1982,134
1983,132
1984,115
1985,14
1986,167
1987,160
1988,101
1989,30
1990,177
1991,160
1992,39
1993,123
1994,87
1995,132
1996,30
1997,53
1998,147
1999,160
2000,94
2001,19
2002,63
2003,103
2004,124
2005,60
2006,14
2007,144
2008,113
2009,94
2010,38
2011,70
2012,113
2013,148
2014,101
2015,134
2016,84
2017,85
2018,70
2019,87
2020,85
2021,181
2022,59
2023,19
2024,109
2025,47
2026,113
2027,7
2028,99
2029,70
2030,158
2031,68
2032,52
2033,111
2034,70
2035,30
2036,141
2037,13
2038,124
2039,87
2040,59
2041,62
2042,32
2043,60
2044,179
2045,68
2046,14
2047,16
2048,54
2049,13
2050,160
2051,87
2052,9
2053,16
2054,22
2055,63
2056,70
2057,27
2058,113
2059,38
2060,84
2061,12
2062,108
2063,115
2064,137
2065,52
2066,37
2067,179
2068,181
2069,81
2070,13
2071,113
2072,179
2073,121
2074,47
2075,17
2076,126
2077,47
2078,75
2079,153
2080,181
2081,64
2082,55
2083,136
2084,70
2085,47
2086,68
2087,64
2088,53
2089,125
2090,21
2091,51
2092,167
2093,124
2094,30
2095,20
2096,111
2097,67
2098,47
2099,109
2100,131
2101,31
2102,18
2103,63
2104,38
2105,94
2106,113
2107,37
2108,113
2109,120
2110,30
2111,74
2112,141
2113,123
2114,17
2115,21
2116,103
2117,21
2118,70
2119,113
2120,154
2121,113
2122,167
2123,176
2124,73
2125,191
2126,47
2127,176
2128,162
2129,70
2130,14
2131,113
2132,14
2133,101
2134,60
2135,62
2136,10
2137,63
2138,52
2139,14
2140,126
2141,61
2142,176
2143,176
2144,20
2145,155
2146,20
2147,31
2148,9
2149,75
2150,53
2151,109
2152,20
2153,54
2154,26
2155,31
2156,9
2157,22
2158,29
2159,84
2160,69
2161,95
2162,80
2163,14
2164,33
2165,113
2166,4
2167,30
2168,17
2169,131
2170,29
2171,18
2172,37
2173,55
2174,38
2175,153
2176,30
2177,181
2178,27
2179,61
2180,147
2181,70
2182,70
2183,47
2184,70
2185,113
2186,14
2187,124
2188,37
2189,153
2190,172
2191,37
2192,54
2193,14
2194,160
2195,113
2196,109
2197,91
2198,70
2199,88
2200,147
2201,70
2202,74
2203,155
2204,20
2205,181
2206,21
2207,70
2208,64
2209,111
2210,22
2211,5
2212,26
2213,47
2214,123
2215,22
2216,144
2217,123
2218,153
2219,73
2220,54
2221,57
2222,93
2223,134
2224,123
2225,18
2226,87
2227,131
2228,14
2229,113
2230,179
2231,27
2232,31
2233,52
2234,160
2235,28
2236,14
2237,93
2238,61
2239,128
2240,31
2241,147
2242,109
2243,31
2244,181
2245,19
2246,94
2247,13
2248,124
2249,47
2250,167
2251,54
2252,181
2253,53
2254,55
2255,12
2256,60
2257,20
2258,73
2259,157
2260,19
2261,109
2262,170
2263,53
2264,60
2265,73
2266,53
2267,109
2268,85
2269,19
2270,95
2271,147
2272,179
2273,20
2274,47
2275,14
2276,123
2277,63
2278,113
2279,113
2280,169
2281,140
2282,115
2283,14
2284,41
2285,169
2286,33
2287,22
2288,53
2289,81
2290,70
2291,126
2292,1
2293,47
2294,30
2295,137
2296,15
2297,71
2298,81
2299,70
2300,29
2301,113
2302,38
2303,106
2304,16
2305,14
2306,53
2307,85
2308,70
2309,13
2310,181
2311,124
2312,113
2313,113
2314,21
2315,84
2316,148
2317,64
2318,21
2319,181
2320,85
2321,19
2322,99
2323,124
2324,176
2325,20
2326,4
2327,22
2328,113
2329,5
2330,89
2331,167
2332,70
2333,179
2334,76
2335,73
2336,18
2337,63
2338,13
2339,14
2340,20
2341,128
2342,81
2343,81
2344,44
2345,31
2346,14
2347,72
2348,70
2349,63
2350,77
2351,134
2352,68
2353,160
2354,47
2355,14
2356,138
2357,31
2358,113
2359,31
2360,20
2361,53
2362,167
2363,111
2364,95
2365,179
2366,94
2367,39
2368,93
2369,13
2370,37
2371,13
2372,74
2373,14
2374,60
2375,27
2376,62
2377,30
2378,26
2379,31
2380,54
2381,74
2382,158
2383,77
2384,53
2385,111
2386,176
2387,84
2388,10
2389,186
2390,18
2391,124
2392,33
2393,14
2394,54
2395,14
2396,55
2397,124
2398,18
2399,70
2400,94
2401,124
2402,62
2403,123
2404,81
2405,85
2406,114
2407,22
2408,70
2409,176
2410,153
2411,177
2412,99
2413,77
2414,30
2415,55
2416,117
2417,63
2418,13
2419,54
2420,134
2421,22
2422,37
2423,31
2424,101
2425,14
2426,115
2427,76
2428,179
2429,13
2430,52
2431,73
2432,20
2433,113
2434,14
2435,162
2436,111
2437,92
2438,19
2439,37
2440,37
2441,33
2442,16
2443,21
2444,37
2445,113
2446,53
2447,84
2448,131
2449,14
2450,66
2451,81
2452,53
2453,55
2454,108
2455,113
2456,31
2457,111
2458,21
2459,84
2460,31
2461,70
2462,108
2463,155
2464,54
2465,31
2466,176
2467,60
2468,31
2469,147
2470,38
2471,101
2472,18
2473,176
2474,12
2475,167
2476,140
2477,181
2478,160
2479,113
2480,153
2481,31
2482,47
2483,111
2484,14
2485,16
2486,111
2487,37
2488,87
2489,93
2490,31
2491,176
2492,73
2493,94
2494,13
2495,19
2496,109
2497,153
2498,81
2499,31
2500,30
2501,160
2502,108
2503,92
2504,112
2505,73
2506,14
2507,3
2508,14
2509,1
2510,126
2511,131
2512,167
2513,70
2514,17
2515,22
2516,27
2517,4
2518,70
2519,102
2520,38
2521,27
2522,70
2523,13
2524,30
2525,14
2526,85
2527,60
2528,162
2529,98
2530,158
2531,160
2532,176
2533,124
2534,113
2535,70
2536,37
2537,73
2538,57
2539,113
2540,68
2541,53
2542,24
2543,132
2544,37
2545,138
2546,128
2547,19
2548,137
2549,167
2550,37
2551,137
2552,162
2553,37
2554,33
2555,14
2556,28
2557,65
2558,148
2559,4
2560,60
2561,33
2562,114
2563,41
2564,160
2565,155
2566,37
2567,131
2568,14
2569,105
2570,181
2571,73
2572,162
2573,59
2574,81
2575,47
2576,22
2577,126
2578,53
2579,85
2580,18
2581,12
2582,124
2583,14
2584,108
2585,72
2586,95
2587,99
2588,158
2589,93
2590,33
2591,70
2592,131
2593,40
2594,13
2595,74
2596,126
2597,167
2598,37
2599,5
2600,72
2601,176
2602,94
2603,59
2604,70
2605,37
2606,53
2607,73
2608,176
2609,113
2610,176
2611,60
2612,31
2613,70
2614,154
2615,70
2616,14
2617,14
2618,113
2619,15
2620,54
2621,47
2622,108
2623,181
2624,53
2625,77
2626,99
2627,14
2628,94
2629,73
2630,29
2631,31
2632,70
2633,14
2634,162
2635,96
2636,94
2637,95
2638,172
2639,155
2640,85
2641,38
2642,31
2643,3
2644,176
2645,62
2646,94
2647,108
2648,81
2649,38
2650,53
2651,70
2652,27
2653,181
2654,53
2655,60
2656,160
2657,38
2658,33
2659,137
2660,85
2661,30
2662,76
2663,113
2664,73
2665,155
2666,28
2667,94
2668,70
2669,124
2670,30
2671,37
2672,124
2673,19
2674,53
2675,14
2676,37
2677,177
2678,160
2679,14
2680,59
2681,26
2682,24
2683,72
2684,109
2685,64
2686,15
2687,62
2688,155
2689,74
2690,167
2691,37
2692,70
2693,60
2694,93
2695,87
2696,85
2697,14
2698,87
2699,14
2700,31
2701,47
2702,63
2703,16
2704,91
2705,18
2706,109
2707,176
2708,141
2709,62
2710,28
2711,77
2712,126
2713,9
2714,15
2715,30
2716,148
2717,111
2718,33
2719,30
2720,31
2721,20
2722,14
2723,113
2724,70
2725,21
2726,162
2727,37
2728,4
2729,14
2730,77
2731,129
2732,54
2733,3
2734,13
2735,95
2736,101
2737,158
2738,74
2739,81
2740,73
2741,109
2742,33
2743,158
2744,14
2745,73
2746,123
2747,70
2748,97
2749,141
2750,73
2751,70
2752,113
2753,87
2754,4
2755,131
2756,113
2757,96
2758,126
2759,14
2760,25
2761,73
2762,14
2763,54
2764,28
2765,88
2766,21
2767,19
2768,53
2769,176
2770,55
2771,47
2772,90
2773,128
2774,22
2775,61
2776,4
2777,38
2778,167
2779,74
2780,14
2781,170
2782,111
2783,160
2784,160
2785,31
2786,14
2787,153
2788,167
2789,37
2790,14
2791,112
2792,27
2793,39
2794,39
2795,99
2796,160
2797,47
2798,7
2799,14
2800,19
2801,72
2802,111
2803,27
2804,111
2805,33
2806,14
2807,120
2808,64
2809,14
2810,68
2811,14
2812,30
2813,70
2814,160
2815,59
2816,37
2817,54
2818,73
2819,16
2820,13
2821,22
2822,37
2823,33
2824,38
2825,52
2826,200
2827,31
2828,13
2829,33
2830,111
2831,65
2832,113
2833,85
2834,16
2835,153
2836,113
2837,53
2838,14
2839,47
2840,172
2841,14
2842,64
2843,173
2844,87
2845,18
2846,85
2847,64
2848,109
2849,70
2850,160
2851,31
2852,29
2853,61
2854,27
2855,117
2856,31
2857,1
2858,14
2859,170
2860,18
2861,30
2862,91
2863,148
2864,31
2865,33
2866,35
2867,16
2868,70
2869,47
2870,27
2871,71
2872,60
2873,181
2874,64
2875,13
2876,47
2877,126
2878,113
2879,31
2880,70
2881,85
2882,147
2883,9
2884,181
2885,123
2886,74
2887,64
2888,62
2889,13
2890,14
2891,14
2892,27
2893,93
2894,75
2895,113
2896,60
2897,63
2898,157
2899,64
2900,4
2901,33
2902,38
2903,13
2904,47
2905,124
2906,47
2907,62
2908,21
2909,77
2910,37
2911,15
2912,31
2913,62
2914,9
2915,151
2916,52
2917,9
2918,37
2919,77
2920,9
2921,148
2922,22
2923,109
2924,81
2925,21
2926,41
2927,21
2928,148
2929,131
2930,38
2931,63
2932,1
2933,176
2934,37
2935,60
2936,26
2937,75
2938,109
2939,19
2940,14
2941,172
2942,19
2943,124
2944,70
2945,32
2946,14
2947,3
2948,53
2949,31
2950,53
2951,101
2952,64
2953,20
2954,16
2955,170
2956,73
2957,38
2958,124
2959,118
2960,75
2961,60
2962,77
2963,73
2964,103
2965,22
2966,172
2967,54
2968,54
2969,63
2970,15
2971,181
2972,31
2973,170
2974,14
2975,169
2976,27
2977,109
2978,176
2979,113
2980,73
2981,70
2982,19
2983,72
2984,117
2985,29
2986,138
2987,18
2988,1
2989,160
2990,14
2991,109
2992,54
2993,19
2994,162
2995,47
2996,113
2997,39
2998,113
